"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
0.00737986892985639,0.568726415820604,0.272,0.213,1,"3","TSTD1"
8.01944273065706e-169,3.9948000079466,0.692,0.064,1.00395403545096e-164,"4","GZMK"
2.74322054950069e-131,2.66743597984244,0.985,0.247,3.43423780591991e-127,"4","CCL5"
6.99224938410208e-57,2.35481997644474,0.571,0.145,8.75359700395739e-53,"4","LYAR"
2.64551214069654e-48,2.11489981495068,0.439,0.091,3.311916648938e-44,"4","CD8A"
2.03446738827012e-47,1.41759923578835,0.601,0.162,2.54694972337536e-43,"4","GZMA"
1.51078368170721e-43,1.50343447164164,0.712,0.257,1.89135009112925e-39,"4","CTSW"
3.13976598995582e-41,1.1710946064892,0.929,0.514,3.93067304282569e-37,"4","IL32"
4.4336128965662e-36,2.96239745841618,0.333,0.073,5.55043998521123e-32,"4","NCR3"
9.06215000682949e-36,1.83302740367198,0.449,0.121,1.13449055935498e-31,"4","HOPX"
2.62362022378343e-34,1.021998317562,0.54,0.162,3.28451015815448e-30,"4","CST7"
6.99717342302288e-32,2.04631702275806,0.364,0.094,8.75976140828235e-28,"4","KLRG1"
2.20727832763101e-29,1.83844477743545,0.379,0.105,2.76329173836127e-25,"4","CD8B"
1.14694456609687e-28,0.424634095441772,1,1,1.43585990229668e-24,"4","B2M"
1.03556888223599e-23,1.21949274670086,0.687,0.369,1.29642868367124e-19,"4","IL7R"
6.25880266756535e-20,0.749127974012034,0.854,0.486,7.83539505952506e-16,"4","CD3D"
3.15704158645653e-19,1.16474602546143,0.5,0.219,3.95230036208492e-15,"4","GZMM"
2.86233897692159e-18,0.408306758993386,1,0.994,3.58336216520814e-14,"4","HLA-C"
1.65282788550512e-17,1.56700137146868,0.48,0.234,2.06917522986386e-13,"4","DUSP2"
2.20544171322104e-17,0.406798408236774,1,1,2.76099248078142e-13,"4","MALAT1"
7.08617231392693e-17,0.623460236673154,0.985,0.944,8.87117911980512e-13,"4","MT-CYB"
7.56108910855896e-16,0.498118184401928,0.99,0.97,9.46572745500496e-12,"4","MT-ND4"
1.65513131918305e-15,0.853524593006304,0.737,0.451,2.07205889848526e-11,"4","CD3E"
1.72056746688793e-15,0.721375936558088,0.944,0.903,2.153978411797e-11,"4","MT-ND2"
4.69648692586723e-15,0.784426148537211,0.843,0.616,5.87953198249318e-11,"4","PTPRCAP"
2.38529080110014e-12,0.754553345648892,0.712,0.503,2.98614555389726e-08,"4","HCST"
3.51576896193749e-12,0.32719186183622,1,0.983,4.40139116344954e-08,"4","HLA-A"
1.13322557330135e-11,0.40173664787855,1,0.957,1.41868509521596e-07,"4","MT-ND1"
1.15169863522039e-11,0.315789776494784,1,1,1.4418115214324e-07,"4","RPL3"
1.27015150683402e-11,0.615208313599522,0.768,0.566,1.59010267140551e-07,"4","CXCR4"
1.61167244850408e-11,0.791431571178966,0.505,0.294,2.01765273828225e-07,"4","CD2"
5.98365880143678e-11,0.883353175598621,0.561,0.348,7.49094245351871e-07,"4","CD7"
1.00015224317059e-10,0.328313632996838,0.995,0.991,1.25209059322527e-06,"4","MT-CO3"
1.74218486658543e-10,0.748987066132535,0.747,0.618,2.1810412344783e-06,"4","ZFP36L2"
2.60908185913188e-10,0.297078094675986,1,1,3.26630957944721e-06,"4","RPS3"
3.55084950029098e-10,1.15978443909946,0.253,0.105,4.44530848941427e-06,"4","SAMD3"
8.66738151655679e-10,0.711790482109606,0.561,0.338,1.08506949205774e-05,"4","LCK"
8.89854961247954e-10,0.382677272749148,0.99,0.968,1.11400942598631e-05,"4","HLA-B"
8.91487153231182e-10,0.907927354955069,0.545,0.361,1.11605276713012e-05,"4","ID2"
2.54625933846431e-09,0.394439634742738,0.96,0.895,3.18766206582347e-05,"4","HLA-E"
5.44815666601638e-09,0.328711411756042,1,0.978,6.8205473301859e-05,"4","RPS27A"
9.03226848997864e-09,0.272169971945742,1,0.997,0.000113074969226043,"4","RPL23A"
9.91334364458868e-08,1.00285722693086,0.318,0.173,0.00124105149086606,"4","PIM1"
4.19976275332466e-07,1.03834631164948,0.263,0.133,0.00525768299088715,"4","SIT1"
5.46981135841973e-07,0.658467003679283,0.803,0.733,0.00684765683960567,"4","JUN"
2.45322506093477e-06,0.770650528445826,0.359,0.225,0.0307119245378424,"4","C9orf142"
3.73320356079762e-06,0.260302570379927,0.949,0.876,0.0467359753776255,"4","MYL12A"
5.75131043775741e-06,0.858163404841731,0.354,0.225,0.0720006553702851,"4","PPP2R5C"
9.51604005778026e-06,0.666377534262525,0.354,0.218,0.119131305483351,"4","ALOX5AP"
1.24266530723969e-05,0.84778997743504,0.283,0.164,0.155569269813337,"4","ANXA2R"
1.87051557160692e-05,0.383290874826425,0.899,0.684,0.23416984440947,"4","LTB"
5.80346309991528e-05,0.776605222837209,0.263,0.153,0.726535545478394,"4","SLC9A3R1"
5.9386863392871e-05,0.88738150183391,0.581,0.446,0.743464142815352,"4","RARRES3"
6.11112212702736e-05,0.689990091484475,0.394,0.273,0.765051379082555,"4","DNAJB1"
6.38742269760078e-05,0.712331259238878,0.313,0.201,0.799641447512641,"4","APOBEC3G"
6.64846733792023e-05,0.669112501983764,0.394,0.266,0.832321626034234,"4","XBP1"
7.91508466358666e-05,0.698596939674876,0.258,0.151,0.990889449034414,"4","PBXIP1"
8.69812753644596e-05,0.474548420926369,0.571,0.458,1,"4","SRSF7"
9.53151176300982e-05,0.324839690307266,0.424,0.299,1,"4","STK17A"
0.000172343330429535,0.636094967326482,0.323,0.209,1,"4","LAT"
0.00017498241850545,0.748416678752629,0.662,0.613,1,"4","IER2"
0.000208026541348235,0.859871006843242,0.283,0.185,1,"4","HSPA5"
0.000233919906936237,0.286677073655573,0.606,0.483,1,"4","CD99"
0.000236309375695636,0.711494338122835,0.288,0.186,1,"4","ARL4C"
0.00024358192009523,0.38860903561146,0.722,0.65,1,"4","HSPA8"
0.000499424134191976,0.912548288551827,0.268,0.177,1,"4","TMED10"
0.00073723592950777,0.455725848846708,0.475,0.361,1,"4","PEBP1"
0.00194510800060107,0.427863290247288,0.747,0.661,1,"4","CALM1"
0.00206887980390353,0.333029088120613,0.616,0.542,1,"4","SNRPD2"
0.00206992814731901,0.398718835329945,0.52,0.416,1,"4","IL2RG"
0.0022080700641497,0.96034379964821,0.298,0.217,1,"4","CITED2"
0.00238297396177479,0.805332774556462,0.354,0.262,1,"4","ARHGAP15"
0.00269958751477811,0.634804451208468,0.258,0.175,1,"4","MYLIP"
0.00322221504283117,0.369644929377909,0.662,0.578,1,"4","HNRNPDL"
0.00364170731442863,0.585926590367559,0.641,0.571,1,"4","ANXA1"
0.00438713401584193,0.687123909968082,0.278,0.201,1,"4","CKLF"
0.00523583949884496,0.704736411714485,0.278,0.2,1,"4","SPOCK2"
0.00720415866415134,0.536920604347558,0.303,0.224,1,"4","P4HB"
0.007597609181674,0.466645710337249,0.298,0.223,1,"4","GADD45B"
0.00866778105901443,0.545146789612291,0.384,0.309,1,"4","GIMAP1"
0.00993074688763684,0.337004627213998,0.439,0.368,1,"4","C11orf58"
1.64398735457191e-269,5.8655695360029,0.944,0.065,2.05810776918857e-265,"5","GZMB"
3.08910543877536e-224,5.17724753419651,0.838,0.06,3.86725109880288e-220,"5","FGFBP2"
1.50404283408029e-217,5.43415906698985,0.719,0.038,1.88291122398511e-213,"5","SPON2"
2.42545752327699e-211,6.28192441989037,0.969,0.119,3.03643027339046e-207,"5","GNLY"
9.89334361817532e-206,5.11653110953612,0.931,0.102,1.23854768755937e-201,"5","PRF1"
2.45183229955094e-176,5.28801662496605,0.569,0.027,3.06944885580782e-172,"5","CLIC3"
3.94767579601998e-176,5.42118121299165,0.531,0.021,4.94209532903741e-172,"5","XCL2"
1.13900208986798e-167,4.79515271747152,0.556,0.027,1.42591671630573e-163,"5","KLRD1"
1.61960585070772e-166,5.76594682465274,0.45,0.013,2.02758456450099e-162,"5","AKR1C3"
3.33153915148617e-154,3.72929000256585,0.931,0.143,4.17075386374554e-150,"5","CST7"
5.67720173873836e-150,3.66156956309293,0.925,0.148,7.10728885672655e-146,"5","GZMA"
9.04273726355913e-147,4.16031477926293,1,0.239,1.13206027802497e-142,"5","NKG7"
4.46666893291546e-130,4.79135136990584,0.681,0.076,5.59182283711686e-126,"5","CCL4"
4.67313436520014e-124,4.72881722030997,0.431,0.023,5.85029691179406e-120,"5","TTC38"
2.07778757128196e-122,3.31911979696019,0.969,0.247,2.60118226048789e-118,"5","CTSW"
1.02680185116813e-120,5.21606678308703,0.35,0.012,1.28545323747738e-116,"5","XCL1"
1.12681360089504e-117,4.71487264005847,0.375,0.016,1.4106579469605e-113,"5","PRSS23"
1.32763628854988e-112,5.5379948779744,0.288,0.007,1.66206786963559e-108,"5","SH2D1B"
7.48838604697725e-110,4.11653110953612,0.481,0.038,9.37471049221082e-106,"5","IL2RB"
3.94987781178519e-102,4.68432922133275,0.531,0.057,4.94485203257387e-98,"5","IGFBP7"
2.59754149392915e-99,5.31560245663795,0.269,0.008,3.25186219624991e-95,"5","KLRF1"
2.71226951604932e-98,2.3859031696194,0.8,0.144,3.39549020714214e-94,"5","FCGR3A"
2.18017405519077e-97,3.57014231348893,0.681,0.111,2.72935989969332e-93,"5","HOPX"
3.85728735309185e-97,2.65720803630178,0.588,0.068,4.82893803733568e-93,"5","GZMH"
3.59079387002905e-91,4.15656577133837,0.362,0.024,4.49531484588937e-87,"5","S1PR5"
2.12958352799525e-87,3.34340782229781,0.831,0.224,2.66602561869725e-83,"5","CD247"
3.41278945836843e-86,4.478123421997,0.3,0.015,4.27247112293144e-82,"5","C1orf21"
6.3425886681435e-86,3.04554451604278,0.6,0.09,7.94028675364885e-82,"5","APMAP"
6.56314306424148e-86,3.45876818682382,0.45,0.045,8.21639880212391e-82,"5","MATK"
4.01456132930182e-74,4.04766925139131,0.294,0.019,5.02582932815295e-70,"5","GPR56"
9.78974920067487e-74,2.71449676342896,0.781,0.205,1.22557870243249e-69,"5","GZMM"
3.31068155171935e-72,1.209044435626,1,0.994,4.14464223459746e-68,"5","HLA-C"
6.92909905200285e-67,0.89414818589414,1,1,8.67453910320237e-63,"5","B2M"
3.1185500106261e-61,3.63110428236588,0.312,0.029,3.90411275830282e-57,"5","PLEKHF1"
6.82716362176732e-61,4.11251059126044,0.306,0.029,8.54692613809051e-57,"5","HAVCR2"
1.01552878514243e-58,2.19776596634409,0.863,0.332,1.27134048611981e-54,"5","CD7"
4.62932953042272e-58,1.12407910216298,1,0.983,5.79545763913621e-54,"5","HLA-A"
4.96181495142742e-57,4.35902473692908,0.3,0.029,6.21169613769199e-53,"5","PTGDR"
4.13922932015585e-55,2.43903639788623,0.55,0.114,5.18190118590311e-51,"5","TPST2"
1.01060682462909e-50,3.42251766055446,0.281,0.029,1.26517868375316e-46,"5","TBX21"
1.07392860970279e-48,1.90725418798993,0.856,0.418,1.34445122648692e-44,"5","PLAC8"
1.50853973410766e-46,0.95039635415392,1,0.968,1.88854089312938e-42,"5","HLA-B"
1.8294069496148e-43,2.51541159260727,0.4,0.073,2.29023456022277e-39,"5","NCR3"
1.38411207707049e-42,2.29592009077625,0.488,0.112,1.73276990928454e-38,"5","C12orf75"
6.84951692324104e-41,1.34195265903117,0.963,0.762,8.57491023620546e-37,"5","UBB"
2.09902037526341e-39,1.34239915071882,0.912,0.574,2.62776360779226e-35,"5","SRGN"
2.76272060653199e-39,1.6996758853218,0.806,0.347,3.4586499273174e-35,"5","ID2"
9.22014519049604e-38,1.77268172673372,0.831,0.435,1.1542699763982e-33,"5","ITGB2"
4.53791664506145e-37,1.86322711782166,0.7,0.277,5.68101784795243e-33,"5","CCL5"
4.55120263063949e-36,2.87446332487913,0.419,0.097,5.69765057329758e-32,"5","SAMD3"
1.5160724457093e-35,1.89276066185676,0.713,0.31,1.89797109478348e-31,"5","CD63"
2.37756684930258e-35,1.63626598748166,0.656,0.232,2.97647593864189e-31,"5","CTSC"
1.90961620197675e-34,1.64408213636409,0.55,0.161,2.39064852325469e-30,"5","RHOC"
3.62628793380353e-34,0.952391663541554,0.994,0.957,4.53974986432864e-30,"5","PFN1"
8.13947863571449e-33,2.3825694462272,0.419,0.107,1.0189813304051e-28,"5","CD300A"
2.90264113042076e-31,0.947803862451428,0.831,0.325,3.63381643117374e-27,"5","FCER1G"
6.17938182729275e-31,1.79955789659152,0.55,0.188,7.73596810958779e-27,"5","APOBEC3G"
1.83854098789311e-30,2.489631856413,0.306,0.061,2.30166946274338e-26,"5","CX3CR1"
4.09090560746176e-30,1.06169187695305,0.981,0.894,5.12140472998137e-26,"5","HLA-E"
5.74417148579794e-30,1.07620629909895,0.906,0.615,7.19112828307045e-26,"5","PTPRCAP"
1.0574211235257e-29,1.45855641507432,0.825,0.499,1.32378550454182e-25,"5","HCST"
1.46476970854287e-29,0.906973769632979,0.994,0.874,1.83374519812482e-25,"5","MYL12A"
6.0696241681146e-29,2.31766492309484,0.5,0.163,7.59856249606267e-25,"5","ARPC5L"
1.32738283798323e-28,2.46219205389663,0.375,0.096,1.66175057487121e-24,"5","CHST12"
1.92051159277131e-27,1.45346136776273,0.7,0.329,2.4042884629904e-23,"5","RAP1B"
2.15218894353817e-27,1.68526005241278,0.5,0.166,2.69432533841543e-23,"5","EFHD2"
4.59638899709532e-26,1.37201706104875,0.762,0.436,5.75421938546363e-22,"5","RARRES3"
6.8673715595557e-26,1.3360169503913,0.787,0.473,8.59726245540778e-22,"5","CD99"
1.0031017729137e-25,2.0169954359852,0.419,0.124,1.25578310951066e-21,"5","ZAP70"
1.29821226003697e-24,1.22511192269004,0.887,0.617,1.62523192834028e-20,"5","CLIC1"
1.71932359721951e-24,0.716582757010407,0.994,0.935,2.1524212113591e-20,"5","CFL1"
2.02665898568873e-24,2.20903319123251,0.4,0.122,2.53717438418372e-20,"5","CCL3"
3.10275085331266e-24,1.91439552864627,0.531,0.209,3.88433379326212e-20,"5","ALOX5AP"
3.54606808553169e-23,1.92719237231798,0.362,0.107,4.43932263627712e-19,"5","C5orf56"
4.67296554457433e-23,0.333758514064961,0.912,0.365,5.8500855652526e-19,"5","TYROBP"
8.33332079866916e-23,1.92918563529887,0.369,0.108,1.04324843078539e-18,"5","AOAH"
1.43484401500807e-22,0.931206014800061,0.919,0.697,1.7962812223886e-18,"5","IFITM2"
1.59394472992147e-22,1.37565105551649,0.762,0.443,1.99545940738869e-18,"5","IFITM1"
7.93342532045567e-22,1.38777528587964,0.619,0.304,9.93185515867845e-18,"5","PDIA3"
2.82698628162063e-21,1.86477662856833,0.425,0.149,3.53910412596086e-17,"5","PLEK"
2.14835489689056e-20,1.65983600090919,0.369,0.117,2.68952549541729e-16,"5","UBE2F"
1.08013709061756e-19,1.47100339887553,0.588,0.289,1.35222362374412e-15,"5","DHRS7"
1.59932825397922e-19,2.04614178164472,0.288,0.078,2.00219904115659e-15,"5","CMC1"
2.38827425394159e-19,1.26103622960899,0.838,0.622,2.98988053850948e-15,"5","RAC2"
8.3800015327727e-19,1.559067101593,0.506,0.211,1.04909239188781e-14,"5","MYO1F"
8.43763091613468e-19,1.5379948779744,0.456,0.176,1.0563070143909e-14,"5","ARL4C"
1.64390781277187e-18,1.35132072223492,0.588,0.285,2.05800819080911e-14,"5","LITAF"
2.71735647143103e-18,1.07277968670552,0.725,0.414,3.4018585665845e-14,"5","BST2"
4.93219234536217e-18,1.4914982150703,0.6,0.31,6.17461159715889e-14,"5","SEPT7"
5.029974490024e-18,1.77469513599473,0.55,0.258,6.29702506406105e-14,"5","XBP1"
5.26505790606756e-18,1.52114920653647,0.55,0.255,6.59132599260598e-14,"5","PPP1R18"
1.52719353041458e-17,1.16753688915937,0.794,0.506,1.91189358072601e-13,"5","CD53"
7.63097511728352e-17,0.900992359240733,0.844,0.656,9.55321774932724e-13,"5","CALM1"
2.49887513430609e-15,0.885049547068936,0.844,0.739,3.1283417806378e-11,"5","TXNIP"
2.71996810037153e-15,0.71665572648109,0.969,0.856,3.40512806485512e-11,"5","CYBA"
5.09779470947015e-15,1.38302021799805,0.394,0.158,6.38192919678568e-11,"5","ABI3"
8.26002590784566e-15,0.6665180403626,0.906,0.804,1.0340726434032e-10,"5","ARPC2"
1.74674223633764e-14,1.19243122389538,0.481,0.22,2.18674660567109e-10,"5","CTSD"
2.25757523288373e-14,1.27055337061782,0.531,0.269,2.82625843404714e-10,"5","ANXA6"
2.70751978198345e-14,0.625510077271547,0.931,0.859,3.38954401506508e-10,"5","SERF2"
4.01695000788749e-14,1.24229010373064,0.588,0.326,5.02881971487435e-10,"5","PSMB10"
1.2631810961019e-13,1.72421368675736,0.306,0.112,1.58137641420997e-09,"5","SDF4"
2.85125183720325e-13,0.926943148384578,0.756,0.529,3.56948217499475e-09,"5","PSME2"
4.11483084637321e-13,1.35718156038935,0.588,0.342,5.15135673657462e-09,"5","BIN2"
5.63108200866616e-13,1.29728577642837,0.456,0.22,7.04955156664917e-09,"5","C9orf142"
1.8639596279739e-12,1.30851303185163,0.4,0.179,2.33349105826053e-08,"5","HSPA5"
1.96988606460133e-12,1.05204238308441,0.594,0.386,2.46610036427441e-08,"5","CCND3"
3.64263058056631e-12,1.41195752053308,0.4,0.187,4.56020922381096e-08,"5","LAMP1"
4.51329031744429e-12,0.970279767129412,0.744,0.534,5.65018814840851e-08,"5","UCP2"
5.1113830961561e-12,1.8280197976865,0.256,0.091,6.39894049807783e-08,"5","GCHFR"
8.16940508658761e-12,0.503030171535873,0.944,0.868,1.0227278227899e-07,"5","MYL6"
8.91137558483214e-12,1.24797603104178,0.425,0.202,1.11561510946514e-07,"5","GLIPR2"
1.10375072886492e-11,0.606506918625123,0.856,0.725,1.38178553746599e-07,"5","PSME1"
1.88916788682814e-11,1.29902823210243,0.35,0.15,2.36504927752014e-07,"5","BZW1"
5.43769754936739e-11,0.510264267287522,1,0.999,6.80745356205303e-07,"5","ACTB"
2.52319242272249e-10,1.38650712478876,0.394,0.198,3.15878459400629e-06,"5","PRMT2"
2.55468309035134e-10,0.458236240880326,0.956,0.867,3.19820776081084e-06,"5","SH3BGRL3"
4.51883702633416e-10,1.04083508933814,0.625,0.411,5.65713207326773e-06,"5","IL2RG"
4.71777032197151e-10,1.09556434036783,0.438,0.227,5.90617666607613e-06,"5","BSG"
4.96916901250368e-10,0.313751218265383,1,1,6.22090268675335e-06,"5","MALAT1"
5.00150264530953e-10,1.29429195039254,0.537,0.324,6.261381161663e-06,"5","NDUFB2"
6.01619238829124e-10,1.19814487508977,0.3,0.128,7.5316712509018e-06,"5","ITGB7"
6.63014573357837e-10,1.71795937452029,0.325,0.151,8.30027944386676e-06,"5","SLC9A3R1"
1.44901747640222e-09,1.64542395368294,0.262,0.105,1.81402497870794e-05,"5","KLRG1"
1.75474747908519e-09,1.00147273231099,0.481,0.277,2.19676836906675e-05,"5","SELT"
1.93235122308152e-09,1.71144639068348,0.35,0.166,2.41911049617575e-05,"5","LYAR"
2.76480505814801e-09,0.99666300569201,0.656,0.433,3.46125945229549e-05,"5","PSMB8"
4.96582762027377e-09,0.616171135389366,0.831,0.726,6.21671959782074e-05,"5","PPIA"
6.6089771405691e-09,1.57701676680358,0.319,0.15,8.27377848227846e-05,"5","MRPS6"
6.9424155335735e-09,0.716706150088417,0.637,0.442,8.69121000648067e-05,"5","DRAP1"
9.91553901690595e-09,1.51180535399353,0.262,0.114,0.000124132632952646,"5","GNG2"
1.06929867076985e-08,1.08383820137777,0.512,0.318,0.000133865500593677,"5","CD164"
1.10960059491903e-08,1.19543049039273,0.444,0.259,0.000138910898477913,"5","CALR"
1.13944089426775e-08,0.5980573814315,0.762,0.565,0.00014264660555338,"5","ANXA1"
1.23250953014452e-08,1.22152121317914,0.281,0.124,0.000154297868078792,"5","FDPS"
1.45989973742831e-08,0.965211559857271,0.731,0.608,0.00018276484812865,"5","HNRNPA2B1"
1.529261606962e-08,1.38317676892229,0.281,0.128,0.000191448260575573,"5","PTGER2"
2.06222292346462e-08,1.34969134721723,0.25,0.105,0.000258169687788536,"5","FLOT1"
2.22319714571056e-08,1.10601323762212,0.356,0.184,0.000278322050671505,"5","JAK1"
2.48150202639467e-08,0.874339745630632,0.569,0.391,0.000310659238684349,"5","CAP1"
2.64864879522289e-08,0.874015872009137,0.531,0.333,0.000331584342673953,"5","DBI"
3.1902178205412e-08,0.744343758549638,0.494,0.286,0.000399383368953553,"5","HNRNPA3"
3.28706759501139e-08,1.18790569058493,0.406,0.228,0.000411507992219476,"5","HSP90B1"
3.9445622814297e-08,1.50594915104359,0.269,0.123,0.000493819752012184,"5","FKBP11"
4.22575840223761e-08,0.806080712215266,0.656,0.493,0.000529022694376126,"5","PPP1CA"
5.2433849743921e-08,1.29902823210243,0.262,0.117,0.000656419364944148,"5","PRKCH"
5.68397544798732e-08,1.0024204042154,0.288,0.132,0.000711576886333532,"5","OPTN"
8.89359505803302e-08,0.261309164483166,0.994,0.977,0.00111338916531515,"5","H3F3B"
9.36341397295517e-08,1.46117928092356,0.262,0.118,0.00117220579527426,"5","CISD3"
1.25726006343669e-07,0.477012577949712,0.912,0.864,0.00157396387341639,"5","UBC"
1.2970953629467e-07,1.01973277846076,0.381,0.208,0.00162383368487298,"5","CD97"
1.58675903004199e-07,1.10632878771981,0.312,0.157,0.00198646362970957,"5","SYTL1"
2.23137063006659e-07,0.8503742458895,0.45,0.27,0.00279345289178037,"5","YWHAQ"
2.29362825200244e-07,1.15717309403346,0.275,0.13,0.00287139320868185,"5","SKAP1"
2.31104144948404e-07,0.925551640831132,0.388,0.215,0.00289319279060906,"5","TAP1"
2.89627810341604e-07,0.683354146557922,0.912,0.885,0.00362585055766654,"5","ACTG1"
3.05655306443566e-07,1.76298067595901,0.294,0.144,0.003826498781367,"5","DEF6"
3.35095757099717e-07,1.09704267994476,0.262,0.123,0.00419506378313136,"5","RCN2"
3.40831683407091e-07,0.955037513143616,0.406,0.234,0.00426687184457338,"5","SUN2"
3.70729159621283e-07,0.96927301826045,0.338,0.178,0.00464115834929884,"5","ARL6IP1"
4.06621710482617e-07,0.945537840706315,0.362,0.201,0.00509049719353189,"5","CDC42SE1"
4.39639340516987e-07,0.794789180858562,0.5,0.333,0.00550384490393216,"5","PRDX5"
4.85313629567742e-07,0.858449008596316,0.462,0.293,0.00607564132855856,"5","ENSA"
5.49719976636566e-07,1.1680768401522,0.362,0.199,0.00688194438751318,"5","FGR"
6.92680393987936e-07,0.739844912558259,0.362,0.2,0.00867166585233497,"5","BTN3A2"
9.24301555590782e-07,0.906339141805198,0.3,0.155,0.011571331174441,"5","PSMC4"
1.29321693305254e-06,0.434269955473016,0.8,0.678,0.0161897827848848,"5","MYL12B"
1.53250929619348e-06,0.654240781163811,0.519,0.344,0.0191854838790462,"5","SERPINB1"
1.82116600333518e-06,0.66343714514831,0.606,0.448,0.0227991771957532,"5","PPIB"
1.86486704942188e-06,0.946880150271644,0.456,0.295,0.0233462705917125,"5","OSTF1"
2.13191351725116e-06,1.23241477717452,0.288,0.149,0.0266894253224673,"5","DENND2D"
2.86846724467142e-06,0.861401901787671,0.3,0.158,0.0359103414360415,"5","CCDC107"
3.18793591194933e-06,0.793036493054659,0.394,0.234,0.0399097696816936,"5","TMED9"
4.18076867557465e-06,0.866348318769929,0.431,0.287,0.052339043049519,"5","FAM49B"
